,Ticker,Name,Exchange
14840,OAX1510GI.OL,OSLO/OAX1510 GI,OSL
14841,^POXR,S&P CoreLogic Case-Shiller Port,SNP
14842,^NQDMEU0001LMAUDT,NASDAQ DM Europe Oil & Gas Lg M,NIM
14843,^NQUSS0001CADT,NQ US Sm Cap Oil & Gas CAD TR I,NIM
14844,^OMXBBCAPGI,OMX_Baltic_Benchmark_Cap_GI,STO
14845,^DWAMOGT,^DWAMOGT,
14846,^NQEMEU0001LMCADT,NASDAQ EM Europe Oil & Gas Lg M,NIM
14847,^NQUSS0570T,"NQ US Sm Cap Oil Eqpt,Svcs&Dist",NIM
14848,^GRNGEOX,NASDAQ OMX Geothermal Total Ret,NIM
14849,^NQUSL0570GBPT,"NQ US Lg Cap Oil Eqpt, Svcs & D",NIM
14850,^NQEURO0001N,The NASDAQ Eurozone Oil & Gas I,NIM
14851,^NQNO0001JPYT,NASDAQ Norway Oil & Gas JPY TR,NIM
14852,^NQDE0001N,The NASDAQ Germany Oil & Gas In,NIM
14853,^NQUSL0573JPY,NQ US Lg Cap Oil Eqpt & Svcs JP,NIM
14854,^NQUSB0001EURN,NQ US Bnchmk Oil & Gas EUR NTR,NIM
14855,^NQUSB8671,NQ US Bnchmk Ind & Office REITs,NIM
14856,^NQNO0001LMCAD,NASDAQ Norway Oil & Gas Lg Md C,NIM
14857,^NQTH0001GBPT,NASDAQ Thailand Oil & Gas GBP T,NIM
14858,^OMXSUSTFICAPPI,OMX GES Sustainability Finland,HEL
14859,^NQASIA0001LMEUR,NASDAQ Asia Oil & Gas Large Mid,NIM
14860,^NQASPA0001T,The NASDAQ ASPA Oil & Gas Index,NIM
14861,^NQBRIC0001EURN,NASDAQ BRIC Oil & Gas EUR NTR I,NIM
14862,IMVUS.PA,OSSIAM MVUS INAV,PAR
14863,^NQCN0001GBP,NASDAQ China Oil & Gas GBP Inde,NIM
14864,^NQEU0001JPY,NASDAQ Europe Oil & Gas JPY Ind,NIM
14865,^OMXS50EW,OMX Stockholm 50 Equal Weighted,STO
14866,^NQAU0001EURT,NASDAQ Australia Oil & Gas EUR,NIM
14867,^NQUSS0570CADT,"NQ US Sm Cap Oil Eqpt, Svcs & D",NIM
14868,^NQG0001AUDT,NASDAQ Global Oil & Gas AUD TR,NIM
14869,^NQUSS0001,NQ US Sm Cap Oil & Gas Index,NIM
14870,^NQUSB0570LMN,"NQ US Oil Eqpt, Svcs & Distr L",NIM
14871,^NQDM0001CADN,NASDAQ Developed Oil & Gas CAD,NIM
14872,^NQTW0001JPYT,NASDAQ Taiwan Oil & Gas JPY TR,NIM
14873,^NQNA0001AUDN,NASDAQ N America Oil & Gas AUD,NIM
14874,^NQUSL8671CADT,NQ US Lg Cap Ind & Office REITs,NIM
14875,^NQTH0001LMGBP,NASDAQ Thailand Oil & Gas Lg Md,NIM
14876,^GRNUSX,NASDAQ OMX Green Economy US Tot,NIM
14877,OBTBO180D.OL,OSLO/OBTBO180D,OSL
14878,OX7M.Z,ESTX50ES EUR GR,ZRH
14879,^NQASIA0001GBP,NASDAQ Asia Oil & Gas GBP Index,NIM
14880,UNUF.FGI,,
14881,SSCIX.SW,SSCIX.SW,EBS
14882,^NQUSS0001N,NQ US Sm Cap Oil & Gas Index Ne,NIM
14883,^OMXO20GIEXP,OMX Oslo 20 GI Expiration Index,STO
14884,^GRNFOCEUR,NASDAQ OMX Clean Energy Focused,NIM
14885,^NQDE0001GBPT,NASDAQ Germany Oil & Gas GBP TR,NIM
14886,^NQUSM8671GBPT,NQ US Md Cap Ind & Office REITs,NIM
14887,^ORE,^ORE,CBO
14888,^NQUSB8671AUDN,NQ US Bnchmk Ind & Office REITs,NIM
14889,^NQUSB0570EUR,"NQ US Bnchmk Oil Eqpt, Svcs & D",NIM
14890,^NQUSB0001GBPT,NQ US Bnchmk Oil & Gas GBP TR I,NIM
14891,^NQUSB0573LMJPYT,NQ US Oil Eqpt & Svcs Large Mi,NIM
14892,WIEURPS0001.FGI,,
14893,WIDEU0001.FGI,,
14894,^NQEURO0001LMCADN,NASDAQ Eurozone Oil & Gas Lg Md,NIM
14895,^NQASIA0001LMCADN,NASDAQ Asia Oil & Gas Large Mid,NIM
14896,^NQDMXUS0001EURT,NASDAQ DM Ex US Oil & Gas EUR T,NIM
14897,^NQEURO0001CAD,NASDAQ Eurozone Oil & Gas CAD I,NIM
14898,^NQEURO0001LMAUDN,NASDAQ Eurozone Oil & Gas Lg Md,NIM
14899,^NQEU0001,The NASDAQ Europe Oil & Gas Ind,NIM
14900,^SP1500-10102010,S&P Composite 1500 Integrated O,SNP
14901,OX7D.Z,ESTX50FR USD P,ZRH
14902,^NQUSL0530EUR,NQ US Lg Cap Oil & Gas Producer,NIM
14903,^SGICBRB,The Brent Crude Oil Benchmark I,SNP
14904,^NQBR0001AUDT,NASDAQ Brazil Oil & Gas AUD TR,NIM
14905,^NQTW0001AUDN,NASDAQ Taiwan Oil & Gas AUD NTR,NIM
14906,^DBBMIX,DBIQ OPTIMUM YIELD INDU METALS,NYS
14907,OSE2510GI.OL,OSE2510 AUTO COMP,OSL
14908,^NQUSS0573CADT,NQ US Sm Cap Oil Eqpt & Svcs CA,NIM
14909,^NQMY0001GBPN,NASDAQ Malaysia Oil & Gas GBP N,NIM
14910,^NQCA0001LMT,NASDAQ Canada Oil & Gas Large M,NIM
14911,^DWCOGS,Dow Jones U.S. Oil & Gas Total,DJI
14912,^NQASPA0001GBP,NASDAQ ASPA Oil & Gas GBP Index,NIM
14913,20557829.Z,,
14914,^NQUSS0573CAD,NQ US Sm Cap Oil Eqpt & Svcs CA,NIM
14915,^NQIT0001JPYN,NASDAQ Italy Oil & Gas JPY NTR,NIM
14916,^NQES0001GBP,NASDAQ Spain Oil & Gas GBP Inde,NIM
14917,^WILCOD,Wilshire Large Cap Optimized Di,NYS
14918,WIXSAFS0530.L,,
14919,WIEURS0530.FGI,,
14920,^NQEMEA0001EURN,NASDAQ EMEA Oil & Gas EUR NTR I,NIM
14921,WIITA0570.L,,
14922,^NQMY0001N,The NASDAQ Malaysia Oil & Gas I,NIM
14923,WIPACXJA0570.FGI,,
14924,^NQUSS8671GBP,NQ US Sm Cap Ind & Office REITs,NIM
14925,^NQEM0001LM,NASDAQ Emerging Oil & Gas Large,NIM
14926,^NQUSB8671LMT,NQ US Ind & Office REITs Large,NIM
14927,^NQTH0001CADT,NASDAQ Thailand Oil & Gas CAD T,NIM
14928,^NQGB0001LMEURN,NASDAQ UK Oil & Gas Large Mid C,NIM
14929,^NQDM0001LMGBPT,NASDAQ Developed Oil & Gas Lg M,NIM
14930,^NQSG0001GBPN,NASDAQ Singapore Oil & Gas GBP,NIM
14931,^OUNZ-SO,Van Eck Merk Gold Shares Share,ASE
14932,^NQUSB0570LMEURN,"NQ US Oil Eqpt, Svcs & Distr L",NIM
14933,^NQCA0001JPYT,NASDAQ Canada Oil & Gas JPY TR,NIM
14934,^NQUSL0530,NQ US Lg Cap Oil & Gas Producer,NIM
14935,^NQMEA0001EURN,NASDAQ MEA Oil & Gas EUR NTR In,NIM
14936,V3J3.DE,,
14937,^NQUSB8671LMCADN,NQ US Ind & Office REITs Lg Md,NIM
14938,^NQUSB0001T,NQ US Bnchmk Oil & Gas TR Index,NIM
14939,^OMXNMCISKPI,OMX_Nordic_Mid_Cap_ISK_PI,STO
14940,WIBRA0570.L,,
14941,^OMRXTBILL90,OMRX Treasury Bill 90 day Index,STO
14942,^OMXSLCGI,OMX_Stockholm_Large_Cap_GI,STO
14943,^SPGTEDUP,S&P Emerging Market Dividend Op,SNP
14944,^NQUSS0573T,NQ US Sm Cap Oil Eqpt & Svcs TR,NIM
14945,^NQEU0001LMT,NASDAQ Europe Oil & Gas Large M,NIM
14946,^DWECOGT,^DWECOGT,DJI
14947,OAAX.OL,OSLO/OAAX ALL SH GI,OSL
14948,^NQUSB8671LMJPY,NQ US Ind & Office REITs Lg Md,NIM
14949,^NQUSS0570JPYN,"NQ US Sm Cap Oil Eqpt, Svcs & D",NIM
14950,^NQJP0001AUD,NASDAQ Japan Oil & Gas AUD Inde,NIM
14951,^NQDMASIA0001LMN,NASDAQ DM Asia Oil & Gas Large,NIM
14952,EAAO.FGI,,
14953,^NQDMASIA0001GBPN,NASDAQ DM Asia Oil & Gas GBP NT,NIM
14954,^SPGTDOU,S&P International Dividend Oppo,SNP
14955,^NQETOT,NASDAQ ETRE Office REIT Total R,NIM
14956,^NQUSS8671GBPN,NQ US Sm Cap Ind & Office REITs,NIM
14957,000054.SS,SSE Overseas-listing A shares I,SHH
14958,^NQEU0001EURT,NASDAQ Europe Oil & Gas EUR TR,NIM
14959,^GRNENEF,NASDAQ OMX Energy Efficiency In,NIM
14960,^NQUSS0530AUDN,NQ US Sm Cap Oil & Gas Producer,NIM
14961,^OMXNORDICISKPI,OMX_Nordic_ISK_PI,STO
14962,^DBOLIX,DBIQ OPTIMUM YIELD CRUDE OIL IN,NYS
14963,^NQDM0001AUDT,NASDAQ Developed Oil & Gas AUD,NIM
14964,^NQMY0001MYRT,NASDAQ Malaysia Oil & Gas MYR T,NIM
14965,^NQDE0001JPYN,NASDAQ Germany Oil & Gas JPY NT,NIM
14966,^NQEMEU0001LMAUDN,NASDAQ EM Europe Oil & Gas Lg M,NIM
14967,^NOMXSCSENI,NASDAQ OMX Small Cap Sweden NI,NIM
14968,^NQCN0001LMGBP,NASDAQ China Oil & Gas Large Mi,NIM
14969,^NQES0001CADN,NASDAQ Spain Oil & Gas CAD NTR,NIM
14970,^NQUSB0570LMAUDT,"NQ US Oil Eqpt, Svcs & Distr L",NIM
14971,^NQUSB0530LMJPYT,NQ US Oil & Gas Producers Lg M,NIM
14972,^SP600-10102020,S&P 600 Oil & Gas Exploration &,SNP
14973,^WPUT,CBOE S&P 500 One-Week PutWrite,WCB
14974,^NQMY0001LMAUDN,NASDAQ Malaysia Oil & Gas Lg Md,NIM
14975,^NQGB0001LMAUDT,NASDAQ UK Oil & Gas Large Mid C,NIM
14976,2DW0.DE,LEVDAX OPTL TR EUR,GER
14977,^SP1500-40402040,^SP1500-40402040,SNP
14978,^SP400-10101010,S&P 400 Oil & Gas Drilling (Sub,SNP
14979,^NQEU0001LM,NASDAQ Europe Oil & Gas Large M,NIM
14980,^OMXH25GI,OMX Helsinki 25 GI,HEL
14981,^GRNFCEXUS,NASDAQ OMX Clean Energy Focused,NIM
14982,^GRNSOLARX,NASDAQ OMX Solar Total Return,NIM
14983,^GRNSOLAR,NASDAQ OMX Solar,NIM
14984,^NQFR0001GBP,NASDAQ France Oil & Gas GBP Ind,NIM
14985,^NQUSL0570EURN,"NQ US Lg Cap Oil Eqpt, Svcs & D",NIM
14986,IUKMV.NX,,
14987,^NQTW0001GBP,NASDAQ Taiwan Oil & Gas GBP Ind,NIM
14988,OSE4040GI.OL,,
14989,^NQGB0001LM,NASDAQ UK Oil & Gas Large Mid C,NIM
14990,C0530T.SW,SWX SR OIL&GAS TR,EBS
14991,^NQUSL0573JPYN,NQ US Lg Cap Oil Eqpt & Svcs JP,NIM
14992,^NQEMEU0001LMJPYT,NASDAQ EM Europe Oil & Gas Lg M,NIM
14993,^NQUSB0537EUR,NQ US Bnchmk Integrated Oil & G,NIM
14994,^OMXHGI,OMX Helsinki_GI,NIM
14995,^NQMEA0001GBPN,NASDAQ MEA Oil & Gas GBP NTR In,NIM
14996,^NQMEA0001,The NASDAQ MEA Oil & Gas Indexe,NIM
14997,^DWCOGP,Dow Jones U.S. Oil & Gas Produc,DJI
14998,^SG0001SGD,NASDAQ Singapore Oil & Gas SGD,SES
14999,^NQUSS0530JPY,NQ US Sm Cap Oil & Gas Producer,NIM
15000,WORLDS0001.FGI,,
15001,^NQUSB0573CADT,NQ US Bnchmk Oil Eqpt & Svcs CA,NIM
15002,^NQEMEA0001N,The NASDAQ EMEA Oil & Gas Index,NIM
15003,^NQUSB0001EUR,NQ US Bnchmk Oil & Gas EUR Inde,NIM
15004,^SPGSCIECLTR,S&P GSCI Crude Oil Enhanced TR,SNP
15005,^NQCN0001AUDT,NASDAQ China Oil & Gas AUD TR I,NIM
15006,^NQDE0001AUD,NASDAQ Germany Oil & Gas AUD In,NIM
15007,^NQUSM0530CADN,NQ US Md Cap Oil & Gas Producer,NIM
15008,^NQG0001LMEURT,NASDAQ Global Oil & Gas Lg Md C,NIM
15009,^DWCNT,^DWCNT,
15010,^NQASPA0001GBPT,NASDAQ ASPA Oil & Gas GBP TR In,NIM
15011,WISWE0530.FGI,,
15012,^NQUSB0537,NQ US Bnchmk Integrated Oil & G,NIM
15013,^NQIT0001T,The NASDAQ Italy Oil & Gas Inde,NIM
15014,^NQDE0001AUDN,NASDAQ Germany Oil & Gas AUD NT,NIM
15015,^NQDMEU0001AUDN,NASDAQ DM Europe Oil & Gas AUD,NIM
15016,^NQGB0001GBPT,NASDAQ UK Oil & Gas GBP TR Inde,NIM
15017,^XOI,NYSE ARCA OIL & GAS INDEX,NYS
15018,^NQEMASIA0001JPYN,NASDAQ EM Asia Oil & Gas JPY NT,NIM
15019,^SP400-10101020,S&P 400 Oil & Gas Equipment & S,SNP
15020,^TSTOMRXMORTALL,OMRX Mortgage Bond All Index,NIM
15021,^OMRXTBILL60,OMRX Treasury Bill 60 day Index,STO
15022,^NQUSB0570GBP,"NQ US Bnchmk Oil Eqpt, Svcs & D",NIM
15023,SBOXOF.SG,,
15024,^OMXNLCSEKPI,OMX_Nordic_Large_Cap_SEK_PI,STO
15025,^NQEMEU0001LMCADN,NASDAQ EM Europe Oil & Gas Lg M,NIM
15026,^GDMOC,NYSE Arca Gold Miners Index Off,NYS
15027,^NQNA0001LMJPY,NASDAQ N America Oil & Gas Lg M,NIM
15028,WIITA0570.FGI,,
15029,^NQCN0001JPYT,NASDAQ China Oil & Gas JPY TR I,NIM
15030,^NQTH0001JPY,NASDAQ Thailand Oil & Gas JPY I,NIM
15031,^NQEURO0001LMJPYT,NASDAQ Eurozone Oil & Gas Lg Md,NIM
15032,VD.MX,BURSA OPTIMO,MEX
15033,^NQUSB0573GBPN,NQ US Bnchmk Oil Eqpt & Svcs GB,NIM
15034,^NQEMEA0001T,The NASDAQ EMEA Oil & Gas Index,NIM
15035,IDEMV.NX,,
15036,^NQTW0001N,The NASDAQ Taiwan Oil & Gas Ind,NIM
15037,^NQUSL0537GBP,NQ US Lg Cap Integrated Oil & G,NIM
15038,^NQGB0001LMCADT,NASDAQ UK Oil & Gas Large Mid C,NIM
15039,OAX40GI.OL,,
15040,^NQUSB0573EURT,NQ US Bnchmk Oil Eqpt & Svcs EU,NIM
15041,^NQRU0001RUB,NASDAQ Russia Oil & Gas RUB Ind,NIM
15042,^OMXSUSTNCCAPGI,OMX GES Sustainability Nordic C,STO
15043,^NQUSS0570CAD,"NQ US Sm Cap Oil Eqpt, Svcs & D",NIM
15044,^NQUSM0001N,NQ US Md Cap Oil & Gas Index Ne,NIM
15045,^QGREEN,NASDAQ OMX Green Economy,NIM
15046,^NQUSB8671AUDT,NQ US Bnchmk Ind & Office REITs,NIM
15047,^OMXC20CAPDVP,OMX Copenhagen 20 CAP Dividend,CPH
15048,^NQUSB0573EUR,NQ US Bnchmk Oil Eqpt & Svcs EU,NIM
15049,^SWGOVT115,Swedish Government Bond 1-15,STO
15050,WINOR0570.L,,
15051,50040100.MA,,
15052,^NQUSL0537EUR,NQ US Lg Cap Integrated Oil & G,NIM
15053,^DJILSOGT,Dow Jones Israel Select Oil & G,DJI
15054,WIPACS0530.L,,
15055,^OMXSBGIEXP,OMX Stockholm Benchmark_GI Exp,STO
15056,^W5ENE,^W5ENE,DJI
15057,^NQUSB0537LMAUD,NQ US Integrated Oil & Gas Lg,NIM
15058,^NQAU0001GBPT,NASDAQ Australia Oil & Gas GBP,NIM
15059,^NQUSB0537LMAUDT,NQ US Integrated Oil & Gas Lg,NIM
15060,^NQMY0001LMMYR,NASDAQ Malaysia Oil & Gas Lg Md,NIM
15061,^GREENITX,NASDAQ OMX Green IT Total Retur,NIM
15062,WIEXUKS0570.L,,
15063,^NQUSS8671AUD,NQ US Sm Cap Ind & Office REITs,NIM
15064,^NQUSL8671T,NQ US Lg Cap Ind & Office REITs,NIM
15065,^NQEMEA0001LMJPYT,NASDAQ EMEA Oil & Gas Large Mid,NIM
15066,^NQEURO0001GBP,NASDAQ Eurozone Oil & Gas GBP I,NIM
15067,^NOMXINOMTA,NASDAQ OMX Iceland Nominal Benc,NIM
15068,^OMRXGOVT,OMRX Government Debt Index,STO
15069,^GRNFUELX,NASDAQ OMX Fuel Cell Total Retu,NIM
15070,^NQUSL8671EURT,NQ US Lg Cap Ind & Office REITs,NIM
15071,^NQDMASPA0001LMCA,NASDAQ DM ASPA Oil & Gas Lg Md,NIM
15072,^NQTH0001AUDN,NASDAQ Thailand Oil & Gas AUD N,NIM
15073,^NQIN0001LMJPY,NASDAQ India Oil & Gas Large Mi,NIM
15074,^NQUSB8671JPYT,NQ US Bnchmk Ind & Office REITs,NIM
15075,^NQASIA0001T,The NASDAQ Asia Oil & Gas Index,NIM
15076,^NQAU0001JPY,NASDAQ Australia Oil & Gas JPY,NIM
15077,^NQUSB0573LMCADT,NQ US Oil Eqpt & Svcs Large Mi,NIM
15078,^NQEU0001LMCADT,NASDAQ Europe Oil & Gas Lg Md C,NIM
15079,INDVB.MC,IBEX35 VOL OB 12ST,MCE
15080,^NQIN0001LMJPYT,NASDAQ India Oil & Gas Large Mi,NIM
15081,OAX3030GI.OL,OSLO / OAX3030 GI,OSL
15082,^NQTH0001THBN,NASDAQ Thailand Oil & Gas THB N,NIM
15083,^GRNWATERLX,NASDAQ OMX Global Water Total R,NIM
15084,^NQIT0001,The NASDAQ Italy Oil & Gas Inde,NIM
15085,^OMAI,TOTC electric machinery subinde,TWO
15086,^GRNGBX,NASDAQ OMX Green Building Total,NIM
15087,^OMXNORDICEURGI,OMX_Nordic_EUR_GI,STO
15088,FROGN.PA,CAC OIL & GAZ NR,PAR
15089,OAX15GI.OL,OSLO/OAX15 GI,OSL
15090,^NQUSM8671EUR,NQ US Md Cap Ind & Office REITs,NIM
15091,OBXASK.OL,OBX ASK Index,OSL
15092,^SPCOESTR,S&P Crude Oil - Equity Spread I,SNP
15093,^NQEMASIA0001T,The NASDAQ EM Asia Oil & Gas In,NIM
15094,^NQUSM0530JPYN,NQ US Md Cap Oil & Gas Producer,NIM
15095,^OTII,TOTC textile subindex,TWO
15096,^OBCI,TOTC biotechnology and medical,TWO
15097,WIPACXJA0001.L,,
15098,RXOILRUB.VI,,
15099,^NQDMEU0001CADN,NASDAQ DM Europe Oil & Gas CAD,NIM
15100,^NQUSL0530JPYT,NQ US Lg Cap Oil & Gas Producer,NIM
15101,^NQIT0001CADT,NASDAQ Italy Oil & Gas CAD TR I,NIM
15102,^NQEM0001LMCAD,NASDAQ Emerging Oil & Gas Lg Md,NIM
15103,^OMRXTBILL180,OMRX Treasury Bill 180 day Inde,STO
15104,^SP1500-20201060,S&P Composite 1500 - Office Ser,SNP
15105,^NQCN0001CAD,NASDAQ China Oil & Gas CAD Inde,NIM
15106,^NORUX15,NASDAQ OMX Russia 15,NIM
15107,^NQBRIC0001CAD,NASDAQ BRIC Oil & Gas CAD Index,NIM
15108,VXJ2.DE,,
15109,^NQGB0001CADT,NASDAQ UK Oil & Gas CAD TR Inde,NIM
15110,^NQUSM0573AUDN,NQ US Md Cap Oil Eqpt & Svcs AU,NIM
15111,^SP600-20201060,S&P 600 - Office Services & Sup,SNP
15112,^NQUSL0001CADT,NQ US Lg Cap Oil & Gas CAD TR I,NIM
15113,^NQUSB0530JPY,NQ US Bnchmk Oil & Gas Producer,NIM
15114,^NQJP0001EURN,NASDAQ Japan Oil & Gas EUR NTR,NIM
15115,^OCMI,TOTC communication and internet,TWO
15116,^NQUSB0573CAD,NQ US Bnchmk Oil Eqpt & Svcs CA,NIM
15117,^NQCN0001LMCNYN,NASDAQ China Oil & Gas Large Mi,NIM
15118,^NQMY0001EUR,NASDAQ Malaysia Oil & Gas EUR I,NIM
15119,^NQEMEA0001EURT,NASDAQ EMEA Oil & Gas EUR TR In,NIM
15120,ST1X.OL,OSE 3M STAAT,OSL
15121,^NQIN0001LMCAD,NASDAQ India Oil & Gas Large Mi,NIM
15122,WIAUS0570.FGI,,
15123,^NQUSS0530N,NQ US Sm Cap Oil & Gas Producer,NIM
15124,^DWCIOF,Dow Jones U.S. Industrial & Off,DJI
15125,^NQDE0001JPYT,NASDAQ Germany Oil & Gas JPY TR,NIM
15126,^XTWCCE,UBS Bloomberg CMCI WTI Crude Oi,WCB
15127,^NQUSB0001LMJPYN,NQ US Oil & Gas Large Mid Cap,NIM
15128,^NQUSB0570EURT,"NQ US Bnchmk Oil Eqpt, Svcs & D",NIM
15129,^OTCQX30T,OTCM QX ADR 30 Total Return Ind,SNP
15130,^NQUSB0537LMCAD,NQ US Integrated Oil & Gas Lg,NIM
15131,^NQUSS0530EURN,NQ US Sm Cap Oil & Gas Producer,NIM
15132,IDX_OIL.CM,,
15133,SWGOVT115.ST,,
15134,^NQDMEU0001LMT,NASDAQ DM Europe Oil & Gas Larg,NIM
15135,25392167.SG,,
15136,^DWOTR,DYNAMIC OIL SERVICES INTELLIDEX,NYS
15137,^NQEMEU0001LMAUD,NASDAQ EM Europe Oil & Gas Lg M,NIM
15138,^NQRU0001CAD,NASDAQ Russia Oil & Gas CAD Ind,NIM
15139,^NQUSB0530LMGBP,NQ US Oil & Gas Producers Lg M,NIM
15140,^NQMY0001LMAUDT,NASDAQ Malaysia Oil & Gas Lg Md,NIM
15141,^NQEMASIA0001CADT,NASDAQ EM Asia Oil & Gas CAD TR,NIM
15142,^NQBR0001BRLN,NASDAQ Brazil Oil & Gas BRL NTR,NIM
15143,^NQUSB0570CAD,"NQ US Bnchmk Oil Eqpt, Svcs & D",NIM
15144,^NQEMEA0001GBPT,NASDAQ EMEA Oil & Gas GBP TR In,NIM
15145,^NQEMASIA0001JPYT,NASDAQ EM Asia Oil & Gas JPY TR,NIM
15146,^NQEMASIA0001EUR,NASDAQ EM Asia Oil & Gas EUR In,NIM
15147,^NQNO0001NOKT,NASDAQ Norway Oil & Gas NOK TR,NIM
15148,^NQES0001T,The NASDAQ Spain Oil & Gas Inde,NIM
15149,OEXF.EX,,
15150,^NQTW0001JPY,NASDAQ Taiwan Oil & Gas JPY Ind,NIM
15151,^OMRXBOND13,OMRX Bond All 1-3 y Index,STO
15152,^W1ENE,Dow Jones Global Oil & Gas Inde,DJI
15153,^NQUSB8671LMCADT,NQ US Ind & Office REITs Lg Md,NIM
15154,^BSZ,CBOE Binary Options S&P 500 Ind,CBO
15155,^NQBRIC0001,The NASDAQ BRIC Oil & Gas Index,NIM
15156,OAX2550GI.OL,,
15157,WIPACS0001.L,,
15158,^NQCN0001LMAUDN,NASDAQ China Oil & Gas Large Mi,NIM
15159,^NQFR0001CADN,NASDAQ France Oil & Gas CAD NTR,NIM
15160,OVS.EX,,
15161,^NQIN0001AUD,NASDAQ India Oil & Gas AUD Inde,NIM
15162,^OMXIMCGI,^OMXIMCGI,ICE
15163,^NQUSL0537GBPT,NQ US Lg Cap Integrated Oil & G,NIM
15164,^NQTH0001,The NASDAQ Thailand Oil & Gas I,NIM
15165,^GRNREGX,NASDAQ OMX Renewable Energy Gen,NIM
15166,^NQEU0001CAD,NASDAQ Europe Oil & Gas CAD Ind,NIM
15167,^NQEMEU0001N,The NASDAQ EM Europe Oil & Gas,NIM
15168,^NQASIA0001EURN,NASDAQ Asia Oil & Gas EUR NTR I,NIM
15169,^NQASPA0001JPY,NASDAQ ASPA Oil & Gas JPY Index,NIM
15170,^SP500-40201020,^SP500-40201020,SNP
15171,^NQUSL0573CADT,NQ US Lg Cap Oil Eqpt & Svcs CA,NIM
15172,^NQDMASPA0001AUD,NASDAQ DM ASPA Oil & Gas AUD In,NIM
15173,^NQASPA0001AUDN,NASDAQ ASPA Oil & Gas AUD NTR I,NIM
15174,^NQJP0001,The NASDAQ Japan Oil & Gas Inde,NIM
15175,^NQBRIC0001N,The NASDAQ BRIC Oil & Gas Index,NIM
15176,^NQRU0001LMAUDT,NASDAQ Russia Oil & Gas Lg Md C,NIM
15177,^NQRU0001LMRUB,NASDAQ Russia Oil & Gas Lg Md C,NIM
15178,V3J2.DE,,
15179,^OMXS30BID,OMX Stockholm 30 Bid,STO
15180,^NQUSM0530EURT,NQ US Md Cap Oil & Gas Producer,NIM
15181,BSE-OILGAS.BO,S&P BSE OIL&GAS INDEX,BSE
15182,RXOILEUR.VI,,
15183,^SPGSGOTR,S&P GSCI Gasoil TR,SNP
15184,^NQUSS0573EURN,NQ US Sm Cap Oil Eqpt & Svcs EU,NIM
15185,^NQMY0001LMCAD,NASDAQ Malaysia Oil & Gas Lg Md,NIM
15186,^NQEMASIA0001CADN,NASDAQ EM Asia Oil & Gas CAD NT,NIM
15187,^SP1500-452040,S&P Composite 1500 Office Elect,SNP
15188,^OMXS60PI,OMX Stockholm 60_PI,STO
15189,^NQCN0001CNYT,NASDAQ China Oil & Gas CNY TR I,NIM
15190,DF2F.DE,INAV EST BK OPTS GB,GER
15191,^TSTOMRXALL,OMRX All Index,NIM
15192,^NQASPA0001LMN,NASDAQ ASPA Oil & Gas Large Mid,NIM
15193,^DJSOEP,Dow Jones U.S. Select Oil Explo,DJI
15194,^NQIN0001LMAUDN,NASDAQ India Oil & Gas Large Mi,NIM
15195,^NQEURO0001LMEUR,NASDAQ Eurozone Oil & Gas Lg Md,NIM
15196,OSLSFX.OL,OSLO/OSLSFX,OSL
15197,^NQTH0001LMCAD,NASDAQ Thailand Oil & Gas Lg Md,NIM
15198,^SP400-10102020,S&P 400 Oil & Gas Exploration &,SNP
15199,^NQUSS0001GBPN,NQ US Sm Cap Oil & Gas GBP NTR,NIM
15200,^NQEURO0001JPY,NASDAQ Eurozone Oil & Gas JPY I,NIM
15201,^NQRU0001LMJPY,NASDAQ Russia Oil & Gas Lg Md C,NIM
15202,^NQNO0001N,The NASDAQ Norway Oil & Gas Ind,NIM
15203,^NQGB0001LMEUR,NASDAQ UK Oil & Gas Large Mid C,NIM
15204,C0573T.SW,C0573T.SW,EBS
15205,^NQIN0001CAD,NASDAQ India Oil & Gas CAD Inde,NIM
15206,OX7Q.Z,ESTX50ES USD P,ZRH
15207,^NQIT0001EURT,NASDAQ Italy Oil & Gas EUR TR I,NIM
15208,^NQUSM0570CAD,"NQ US Md Cap Oil Eqpt, Svcs & D",NIM
15209,OAX5510GI.OL,OSLO/OAX5510 GI,OSL
15210,OSEMX.OL,OSEMX/OSE,OSL
15211,WICHE0001.FGI,,
15212,^DBCDIX,DBLC OPTIMUM YIELD EX RETURN,NYS
15213,^NQTH0001N,The NASDAQ Thailand Oil & Gas I,NIM
15214,^NQCA0001LMJPY,NASDAQ Canada Oil & Gas Lg Md C,NIM
15215,^DBAGIX,DBLIQCOM INDEX OPTIMUM YIELD AG,NYS
15216,^NQUSB0001N,NQ US Bnchmk Oil & Gas Index Ne,NIM
15217,^VIXOCT,VIX Oct Futures Index,WCB
15218,^NQEURO0001LMN,NASDAQ Eurozone Oil & Gas Large,NIM
15219,^NQUSL0001CAD,NQ US Lg Cap Oil & Gas CAD Inde,NIM
15220,^NQIT0001N,The NASDAQ Italy Oil & Gas Inde,NIM
15221,^NQCIHOTR,NASDAQ Commodity Heating Oil In,NIM
15222,OSE3510GI.OL,OSE3510 HCRE EQ SER,OSL
15223,^GRNNRX,NASDAQ OMX Natural Resources To,NIM
15224,IL05.L,,
15225,^SPGSXG,S&P GSCI Petroleum ex Gasoil,SNP
15226,^OMXI8GI,^OMXI8GI,ICE
15227,^NQUSB8671LMEURN,NQ US Ind & Office REITs Lg Md,NIM
